X,Y,ObjectId,stop_id,stop_name,latitude,longitude,zone_id,location_type,parent_station,wheelchair_boarding,platform_code,GlobalID
16.563411,49.5692000000001,9956,U12717N1508,"Letovice, Letostroj II",49.5692,16.563411,275,1,,2\,,{9AE1FB06-D0B8-459B-ACA8-097C46E93398}
16.72454,48.9415700000001,9957,U15439N2004,"Hustopeče, U Větrolamu",48.94157,16.72454,545,1,,2\,,{7BB0F7D7-EFC9-4E8B-B5DE-8376B6034EF2}
16.8213240000001,48.852061,9958,U15568N2112,"Rakvice, U Šutráku",48.852061,16.821324,555,1,,2\,,{2DA9C9E5-D45F-4681-8505-014CEF196BC9}
16.480037,49.171815,9959,U14108N1803,"Troubsko, Lísek",49.171815,16.480037,410,1,,2\,,{001B414E-FA5A-4271-AF7D-02706EBB4698}
16.5733750000001,49.5613250000001,9960,U12710N1509,"Letovice, Havírna rozcestí",49.561325,16.573375,275,1,,2\,,{B69A0C1E-99C9-4402-8C02-85A324E6AD14}
16.7222100000001,48.94194,9961,U15440N2005,"Hustopeče, Generála Peřiny",48.94194,16.72221,545,1,,2\,,{38E77BFF-D7DC-46D9-BC14-2266C1DA1746}
17.014648,48.8026390000001,9962,U19126N2113,"Moravská Nová Ves, křižovatka",48.802639,17.014648,912,1,,2\,,{6DAA875E-0584-4AC3-AE6B-C7E848FB7CF7}
16.4549510000001,49.171992,9963,U14114N1804,"Omice, sokolovna",49.171992,16.454951,410,1,,2\,,{2F1724A2-BFB7-4929-9E73-E8B8B15B1D16}
16.607803,49.6302460000001,9964,U12917N1510,"Slatina, náves",49.630246,16.607803,290,1,,2\,,{A7DB4396-88B4-40B3-A979-D1397A1DC079}
16.7226700000001,48.94338,9965,U15441N2006,"Hustopeče, Starovická",48.94338,16.72267,545,1,,2\,,{F628A491-1BAE-4CA2-9508-975080623C87}
17.0470720000001,48.816452,9966,U19120N2114,"Mikulčice, cihelna",48.816452,17.047072,912,1,,2\,,{8B372D80-5B51-4AB7-9C68-7125B390EDFD}
16.4514120000001,49.1699800000001,9967,U14113N1805,"Omice, samoobsluha",49.16998,16.451412,410,1,,2\,,{270CDBE1-82DF-4FA3-BE2B-9874A5C5E051}
16.61972,49.65112,9968,U12930N1511,"Březina, kaple",49.65112,16.61972,290,1,,2\,,{25BD2A49-8B01-447B-95C3-183772FE6136}
16.72572,48.9457600000001,9969,U15442N2007,"Hustopeče, Mírová",48.94576,16.72572,545,1,,2\,,{B5445C89-2902-4A60-8FEB-CE77727E12FB}
17.0511690000001,48.817186,9970,U19123N2115,"Mikulčice, obecní úřad",48.817186,17.051169,912,1,,2\,,{D154E72E-EEE9-4F30-8596-83E41032DFDB}
16.592203,49.1557760000001,9971,U1549N1806,Rozhraní,49.155776,16.592203,101,1,,2\,,{0A63BD09-3918-4A18-9249-09DA280303C9}
16.646302,49.6020520000001,9972,U12911N1512,Malá Roudka,49.602052,16.646302,290,1,,2\,,{EBB302A6-A8D2-4CC7-830F-2AC4DC3EE9E0}
16.73006,48.94381,9973,U15443N2008,"Hustopeče, Žižkova",48.94381,16.73006,545,1,,2\,,{173DBC52-6A73-4093-B1E2-C7A611AA0947}
17.059269,48.821242,9974,U19124N2116,"Mikulčice, Těšice",48.821242,17.059269,912,1,,2\,,{16A19278-4FE4-45FD-B581-62D2AFF34640}
16.5836400000001,49.150948,9975,U15113N1807,"Moravany, Bohunická cesta",49.150948,16.58364,510,1,,2\,,{2E76BBE3-DB27-44EC-8A95-7C074107BCB5}
16.6185770000001,49.591727,9976,U12829N1513,"Velké Opatovice, Svárov",49.591727,16.618577,280,1,,2\,,{7E58EA36-71F5-4922-B593-CEB688042F48}
16.7331800000001,48.9399300000001,9977,U15444N2009,"Hustopeče, ZŠ Komenského",48.93993,16.73318,545,1,,2\,,{B840F6AA-2CA0-4221-BC20-53BCE9E3BD69}
17.067123,48.831782,9978,U19118N2117,"Lužice, pošta",48.831782,17.067123,912,1,,2\,,{ECFD2B53-E741-4B7D-9E4F-D126A7BDB9E3}
16.578724,49.147163,9979,U15114N1808,"Moravany, Hlavní",49.147163,16.578724,510,1,,2\,,{EB753E53-D126-46B2-993F-A25CB29151FE}
16.5954400000001,49.5937020000001,9980,U12817N1514,"Letovice, Chlum",49.593702,16.59544,280,1,,2\,,{6EF2AA40-564D-44A3-B893-18F83CAAB169}
16.7330410000001,48.944199,9981,U15410N2010,"Hustopeče, u stadionu",48.944199,16.733041,545,1,,2\,,{D55A6685-0D1E-45F8-B939-8885BEEACB1E}
16.569237,49.1479830000001,9982,U15115N1809,"Moravany, Nebovidská",49.147983,16.569237,510,1,,2\,,{89DE0303-20A5-4746-B369-9C77F1165F40}
16.6083540000001,49.605642,9983,U12828N1515,"Velké Opatovice, Bezděčí, rozcestí",49.605642,16.608354,280,1,,2\,,{3A25C6E9-792D-4801-A56B-F8ECB6A4715B}
16.731025,48.9353610000001,9984,U15407N2011,"Hustopeče, Nádražní",48.935361,16.731025,545,1,,2\,,{1021FF0F-B9E7-48D8-AB62-A78DEDF74172}
16.553836,49.14171,9985,U15118N1810,"Nebovidy, u kostela",49.14171,16.553836,510,1,,2\,,{D2F592B9-FB20-43E7-9F35-8F0B882DEA0C}
16.615755,49.606324,9986,U12827N1516,"Velké Opatovice, Bezděčí",49.606324,16.615755,280,1,,2\,,{CAD9F74B-14AA-4828-846E-43292618DA73}
16.7102140000001,48.9142370000001,9987,U15406N2012,"Hustopeče, Mostárna",48.914237,16.710214,545,1,,2\,,{1F4BF96A-74DB-41F8-BC3F-DB9D81DF10DD}
16.549113,49.1420400000001,9988,U15116N1811,"Nebovidy, dolní konec",49.14204,16.549113,510,1,,2\,,{A2348541-EC97-4D48-BFCE-E7C39C7523E9}
16.591507,49.5841100000001,9989,U12720N1517,"Letovice, Novičí, rozc.0.5",49.58411,16.591507,275,1,,2\,,{CAD4B8CB-5EFD-465F-9982-45F9444D1D2F}
16.712903,48.8991510000001,9990,U15423N2013,"Šakvice, horní konec",48.899151,16.712903,545,1,,2\,,{407AF091-4998-49FB-91B5-50C1365CFF4B}
16.59963,49.1703640000001,9991,U1141N1812,Heršpická,49.170364,16.59963,101,1,,0\,,{942DC2D6-41AC-472D-9DD0-A0AC79AF0164}
16.7174380000001,48.8968400000001,9992,U15424N2014,"Šakvice, obecní úřad",48.89684,16.717438,545,1,,2\,,{70A68A39-741E-42E0-BAED-54C072C9EA7C}
16.503053,49.1526480000001,9993,U14121N1813,"Střelice, obecní úřad",49.152648,16.503053,410,1,,2\,,{809BCB2C-9B69-492B-828E-CA4060A9AB6A}
16.486008,48.859678,9994,U15559N2015,"Drnholec, škola",48.859678,16.486008,551,1,,2\,,{2B473051-E393-4694-A512-8B2766346407}
16.4939600000001,49.152768,9995,U14120N1814,"Střelice, nákupní středisko",49.152768,16.49396,410,1,,2\,,{BDE3342F-9756-4B74-A2DB-823F3E708B5B}
16.625457,48.935503,9996,U15414N2016,"Pouzdřany, obecní úřad",48.935503,16.625457,545,1,,2\,,{C2A59D2F-CD62-4B5C-BC39-C20EFD747283}
16.480213,49.153443,9997,U14124N1815,"Střelice, Vršovice",49.153443,16.480213,410,1,,2\,,{D73C475F-97D6-492A-BD94-13F4DDA4847F}
16.6321150000001,48.941515,9998,U15415N2017,"Pouzdřany, škola",48.941515,16.632115,545,1,,2\,,{22C343D0-62BC-4944-BB3B-6E8620F6905E}
